DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202312;1;PB;51011;VOTORANTIM;22;22089,71
202312;1;PE;51750;BANCO SICOOB;6;8999,47
202312;1;PE;30173;BANRISUL;2;2018,86
202312;1;PE;49906;BB;591;709508,98
202312;1;PE;30290;BMG;397;554346,24
202312;1;PE;10045;BRADESCO;406;470131,87
202312;1;PE;31976;BRB;8;10955,11
202312;1;PE;49944;BTG PACTUAL;1888;2558232,86
202312;1;PE;52072;C6 BANK;170;187832,38
202312;1;PE;51626;CAIXA ECONÔMICA FEDERAL;1114;1175791,85
202312;1;PE;51884;INTER;1489;1833429,73
202312;1;PE;10069;ITAU;567;667951,25
202312;1;PE;52058;NUBANK;2228;2316254,48
202312;1;PE;30379;SANTANDER;629;714237,92
202312;1;PE;51011;VOTORANTIM;29;33108,97
202312;1;PI;30173;BANRISUL;1;1558,48
202312;1;PI;49906;BB;438;554076,92
202312;1;PI;30290;BMG;114;183870,83
202312;1;PI;10045;BRADESCO;100;130956,18
202312;1;PI;31976;BRB;10;14848,07
202312;1;PI;49944;BTG PACTUAL;645;959750,86
202312;1;PI;52072;C6 BANK;53;57982,16
202312;1;PI;51626;CAIXA ECONÔMICA FEDERAL;434;470486,98
202312;1;PI;51884;INTER;470;594758,82
202312;1;PI;10069;ITAU;109;128585,48
202312;1;PI;52058;NUBANK;925;1057186,96
202312;1;PI;30379;SANTANDER;133;143111,13
202312;1;PI;51011;VOTORANTIM;12;14609,61
202312;1;PR;51750;BANCO SICOOB;48;62592,18
202312;1;PR;30173;BANRISUL;11;21645,08
202312;1;PR;49906;BB;574;766157,62
202312;1;PR;30290;BMG;417;626367,38
202312;1;PR;10045;BRADESCO;339;438794,72
202312;1;PR;31976;BRB;12;14113,01
202312;1;PR;49944;BTG PACTUAL;2217;3133147,69
202312;1;PR;52072;C6 BANK;288;329780,40
202312;1;PR;51626;CAIXA ECONÔMICA FEDERAL;1075;1197665,17
202312;1;PR;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;1195,73
202312;1;PR;78825270;CCLA MAXI ALFA;1;1942,93
202312;1;PR;7026923;CCLA SICOOB ARENITO PARANÁ / SÃO PAULO;3;3437,91
202312;1;PR;2090126;CCLA SICOOB VALCREDI SUL;1;1794,58
202312;1;PR;51884;INTER;1307;1811993,16
202312;1;PR;10069;ITAU;747;894031,74
202312;1;PR;52058;NUBANK;2353;2723991,31
202312;1;PR;30379;SANTANDER;534;651894,12
202312;1;PR;3632872;SICOOB CREDISUL;2;6489,83
202312;1;PR;51011;VOTORANTIM;28;37642,51
202312;1;RJ;51750;BANCO SICOOB;30;39720,65
202312;1;RJ;30173;BANRISUL;17;23541,49
202312;1;RJ;49906;BB;892;1091441,25
202312;1;RJ;30290;BMG;855;1178454,76
202312;1;RJ;10045;BRADESCO;965;1016128,68
202312;1;RJ;31976;BRB;42;55922,34
202312;1;RJ;49944;BTG PACTUAL;4231;5438515,19
202312;1;RJ;52072;C6 BANK;632;693383,86
202312;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;2405;2421320,66
202312;1;RJ;51884;INTER;3220;3922349,47
202312;1;RJ;10069;ITAU;2747;2991093,15
202312;1;RJ;52058;NUBANK;5356;5405355,30
202312;1;RJ;30379;SANTANDER;2101;2243636,54
202312;1;RJ;51011;VOTORANTIM;65;91630,03
202312;1;RN;51750;BANCO SICOOB;10;17306,52
202312;1;RN;30173;BANRISUL;2;4730,15
202312;1;RN;49906;BB;438;527445,80
202312;1;RN;30290;BMG;153;236700,64
202312;1;RN;10045;BRADESCO;96;105918,38
202312;1;RN;31976;BRB;5;7096,47
202312;1;RN;49944;BTG PACTUAL;692;915392,99
202312;1;RN;52072;C6 BANK;60;69813,97
202312;1;RN;51626;CAIXA ECONÔMICA FEDERAL;400;384740,13
202312;1;RN;51884;INTER;540;681801,61
202312;1;RN;10069;ITAU;164;179955,93
202312;1;RN;52058;NUBANK;850;900031,12
202312;1;RN;30379;SANTANDER;175;185722,81
202312;1;RN;51011;VOTORANTIM;23;27655,64
202312;1;RO;51750;BANCO SICOOB;11;16213,07
202312;1;RO;49906;BB;298;410384,94
202312;1;RO;30290;BMG;86;135878,29
202312;1;RO;10045;BRADESCO;87;95184,17
202312;1;RO;31976;BRB;2;3791,37
202312;1;RO;49944;BTG PACTUAL;480;754082,35
202312;1;RO;8044854;C.C. DO CENTRO DO ESTADO DE RONDÔNIA;9;10137,04
202312;1;RO;52072;C6 BANK;47;54868,90
202312;1;RO;51626;CAIXA ECONÔMICA FEDERAL;315;401053,69
202312;1;RO;4751713;CC INV DE RONDÔNIA - SICOOB CREDJURD;4;10071,65
202312;1;RO;2015588;CCLA DO CENTRO SUL RONDONIENSE;26;35871,08
202312;1;RO;51884;INTER;339;518444,40
202312;1;RO;10069;ITAU;88;132394,77
202312;1;RO;52058;NUBANK;750;945251,63
202312;1;RO;30379;SANTANDER;170;229772,84
202312;1;RO;5203605;SICOOB AMAZÔNIA;11;18890,43
202312;1;RO;3632872;SICOOB CREDISUL;15;31236,60
202312;1;RO;51011;VOTORANTIM;17;23511,15
202312;1;RR;30173;BANRISUL;2;1571,79
202312;1;RR;49906;BB;95;112499,40
202312;1;RR;30290;BMG;16;28353,40
202312;1;RR;10045;BRADESCO;9;9569,59
202312;1;RR;49944;BTG PACTUAL;119;161090,98
202312;1;RR;52072;C6 BANK;19;16659,50
202312;1;RR;51626;CAIXA ECONÔMICA FEDERAL;52;56098,44
202312;1;RR;2137018;CCLA DE RORAIMA LTDA.;1;1996,19
202312;1;RR;51884;INTER;99;131947,06
202312;1;RR;10069;ITAU;33;38337,10
202312;1;RR;52058;NUBANK;187;206167,90
202312;1;RR;30379;SANTANDER;41;64923,21
202312;1;RR;3632872;SICOOB CREDISUL;1;4374,90
202312;1;RR;51011;VOTORANTIM;2;1378,52
202312;1;RS;51750;BANCO SICOOB;18;23947,37
202312;1;RS;30173;BANRISUL;704;835839,72
202312;1;RS;49906;BB;552;675858,23
202312;1;RS;30290;BMG;408;555090,94
202312;1;RS;10045;BRADESCO;261;303020,40
202312;1;RS;31976;BRB;4;4993,15
202312;1;RS;49944;BTG PACTUAL;2103;2887808,14
202312;1;RS;52072;C6 BANK;229;264300,52
202312;1;RS;51626;CAIXA ECONÔMICA FEDERAL;1399;1459278,32
202312;1;RS;78825270;CCLA MAXI ALFA;2;1923,63
202312;1;RS;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;2;4955,81
202312;1;RS;51884;INTER;1362;1852443,42
202312;1;RS;10069;ITAU;470;555612,22
202312;1;RS;52058;NUBANK;2417;2537953,79
202312;1;RS;30379;SANTANDER;762;822961,78
202312;1;RS;51011;VOTORANTIM;38;49111,57
202312;1;SC;51750;BANCO SICOOB;30;32488,82
202312;1;SC;30173;BANRISUL;16;18996,59
202312;1;SC;49906;BB;408;522222,54
202312;1;SC;30290;BMG;244;356387,82
202312;1;SC;10045;BRADESCO;171;217822,01
202312;1;SC;31976;BRB;5;5010,26
202312;1;SC;49944;BTG PACTUAL;1277;1978035,83
202312;1;SC;52072;C6 BANK;191;247371,80
202312;1;SC;51626;CAIXA ECONÔMICA FEDERAL;602;762114,42
202312;1;SC;85291086;CC LITORÂNEA;7;11929,11
202312;1;SC;86829827;CCLA DO VALE;2;2826,94
202312;1;SC;78825270;CCLA MAXI ALFA;22;44882,61
202312;1;SC;2090126;CCLA SICOOB VALCREDI SUL;1;5068,24
202312;1;SC;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;1;1236,89
202312;1;SC;78862083;COOP NOVOS CAMPOS;1;1903,99
202312;1;SC;51884;INTER;793;1134944,15
202312;1;SC;10069;ITAU;278;378428,45
202312;1;SC;52058;NUBANK;1333;1702823,50
202312;1;SC;30379;SANTANDER;319;417962,58
202312;1;SC;51011;VOTORANTIM;18;23975,42
202312;1;SE;51750;BANCO SICOOB;1;2502,58
202312;1;SE;30173;BANRISUL;2;4195,04
202312;1;SE;49906;BB;159;178263,59
202312;1;SE;30290;BMG;145;208496,16
202312;1;SE;10045;BRADESCO;52;54122,82
202312;1;SE;31976;BRB;2;2251,26
202312;1;SE;49944;BTG PACTUAL;472;564718,75
202312;1;SE;52072;C6 BANK;35;34584,33
202312;1;SE;51626;CAIXA ECONÔMICA FEDERAL;300;350287,66
202312;1;SE;51884;INTER;357;420715,51
202312;1;SE;10069;ITAU;53;58998,61
202312;1;SE;52058;NUBANK;555;601287,53
202312;1;SE;30379;SANTANDER;80;90733,57
202312;1;SE;51011;VOTORANTIM;8;6529,44
202312;1;SP;51750;BANCO SICOOB;65;78810,08
202312;1;SP;30173;BANRISUL;34;67997,86
202312;1;SP;49906;BB;2576;3273900,13
202312;1;SP;30290;BMG;2257;3066522,83
202312;1;SP;10045;BRADESCO;2580;2843887,51
202312;1;SP;31976;BRB;30;37536,29
202312;1;SP;49944;BTG PACTUAL;12300;16616962,21
202312;1;SP;52072;C6 BANK;1575;1789588,64
202312;1;SP;51626;CAIXA ECONÔMICA FEDERAL;4374;4734706,13
202312;1;SP;7026923;CCLA SICOOB ARENITO PARANÁ / SÃO PAULO;1;858,27
202312;1;SP;69346856;CECM DOS PROFISSIONAIS DA SAUDE DA REG ALTA MOGIANA;1;1063,25
202312;1;SP;51884;INTER;7281;9495352,46
202312;1;SP;10069;ITAU;5507;6306009,68
202312;1;SP;52058;NUBANK;13058;14272237,87
202312;1;SP;30379;SANTANDER;5026;5648353,59
202312;1;SP;51011;VOTORANTIM;215;295558,63
202312;1;TO;51750;BANCO SICOOB;5;5357,44
202312;1;TO;49906;BB;175;187852,07
202312;1;TO;30290;BMG;34;44040,72
202312;1;TO;10045;BRADESCO;49;45227,50
202312;1;TO;31976;BRB;5;8498,02
202312;1;TO;49944;BTG PACTUAL;192;283269,98
202312;1;TO;52072;C6 BANK;22;26760,20
202312;1;TO;51626;CAIXA ECONÔMICA FEDERAL;108;110945,75
202312;1;TO;51884;INTER;169;205348,64
202312;1;TO;10069;ITAU;38;50403,72
202312;1;TO;52058;NUBANK;320;317299,43
202312;1;TO;30379;SANTANDER;54;64276,92
202312;1;TO;51011;VOTORANTIM;7;7993,06
202312;2;AC;49906;BB;13;653676,06
202312;2;AC;17351180;BCO TRIANGULO S.A.;39;46198,92
202312;2;AC;10045;BRADESCO;10;49368,24
202312;2;AC;49944;BTG PACTUAL;1;2181,54
202312;2;AC;52072;C6 BANK;2;983,40
202312;2;AC;51626;CAIXA ECONÔMICA FEDERAL;20;34800,05
202312;2;AC;10069;ITAU;27;152200,98
202312;2;AC;30379;SANTANDER;35;160570,95
202312;2;AC;51011;VOTORANTIM;11;28940,27
202312;2;AL;49906;BB;39;393442,72
202312;2;AL;17351180;BCO TRIANGULO S.A.;62;47166,56
202312;2;AL;10045;BRADESCO;35;159919,85
202312;2;AL;49944;BTG PACTUAL;1;690,67
202312;2;AL;52072;C6 BANK;10;155304,86
202312;2;AL;51626;CAIXA ECONÔMICA FEDERAL;136;291608,30
202312;2;AL;10069;ITAU;256;740007,88
202312;2;AL;30379;SANTANDER;47;182070,79
202312;2;AL;51011;VOTORANTIM;43;145001,45
202312;2;AM;49906;BB;31;244429,62
202312;2;AM;17351180;BCO TRIANGULO S.A.;122;111343,25
202312;2;AM;10045;BRADESCO;134;1378070,80
202312;2;AM;49944;BTG PACTUAL;4;5859,57
202312;2;AM;52072;C6 BANK;20;82669,65
202312;2;AM;51626;CAIXA ECONÔMICA FEDERAL;89;173090,31
202312;2;AM;51884;INTER;1;11203,85
202312;2;AM;10069;ITAU;228;448550,15
202312;2;AM;30379;SANTANDER;116;367033,29
202312;2;AM;51011;VOTORANTIM;40;194084,98
202312;2;AP;49906;BB;25;117655,76
202312;2;AP;4913711;BCO DO EST. DO PA S.A.;1;21530,16
202312;2;AP;17351180;BCO TRIANGULO S.A.;9;11072,83
202312;2;AP;10045;BRADESCO;5;64333,09
202312;2;AP;49944;BTG PACTUAL;1;7177,47
202312;2;AP;52072;C6 BANK;4;7069,93
202312;2;AP;51626;CAIXA ECONÔMICA FEDERAL;27;69982,82
202312;2;AP;10069;ITAU;25;56842,73
202312;2;AP;30379;SANTANDER;23;44890,00
202312;2;AP;51011;VOTORANTIM;7;22990,26
202312;2;BA;49906;BB;174;1498736,35
202312;2;BA;13009717;BCO DO EST. DE SE S.A.;2;9853,24
202312;2;BA;17351180;BCO TRIANGULO S.A.;176;202541,48
202312;2;BA;10045;BRADESCO;226;1834764,80
202312;2;BA;49944;BTG PACTUAL;13;32048,86
202312;2;BA;52072;C6 BANK;65;395714,47
202312;2;BA;51626;CAIXA ECONÔMICA FEDERAL;487;792191,71
202312;2;BA;51884;INTER;2;4988,11
202312;2;BA;10069;ITAU;1004;2870802,11
202312;2;BA;30379;SANTANDER;411;2103631,48
202312;2;BA;51011;VOTORANTIM;126;501773,71
202312;2;CE;49906;BB;113;1144787,06
202312;2;CE;17351180;BCO TRIANGULO S.A.;70;60202,16
202312;2;CE;10045;BRADESCO;131;1134173,18
202312;2;CE;49944;BTG PACTUAL;14;47100,54
202312;2;CE;52072;C6 BANK;45;220806,87
202312;2;CE;51626;CAIXA ECONÔMICA FEDERAL;262;305855,36
202312;2;CE;51884;INTER;2;8145,64
202312;2;CE;10069;ITAU;642;1514721,89
202312;2;CE;30379;SANTANDER;216;880507,22
202312;2;CE;51011;VOTORANTIM;115;536915,67
202312;2;DF;49906;BB;72;836864,52
202312;2;DF;17351180;BCO TRIANGULO S.A.;18;21295,99
202312;2;DF;10045;BRADESCO;58;168982,08
202312;2;DF;49944;BTG PACTUAL;7;12558,69
202312;2;DF;52072;C6 BANK;25;217534,65
202312;2;DF;51626;CAIXA ECONÔMICA FEDERAL;190;399014,62
202312;2;DF;51884;INTER;2;22605,75
202312;2;DF;10069;ITAU;409;1228581,28
202312;2;DF;30379;SANTANDER;124;992494,81
202312;2;DF;51011;VOTORANTIM;58;303089,68
202312;2;ES;49906;BB;42;453567,21
202312;2;ES;17351180;BCO TRIANGULO S.A.;44;54125,51
202312;2;ES;10045;BRADESCO;31;253309,53
202312;2;ES;49944;BTG PACTUAL;3;5452,20
202312;2;ES;52072;C6 BANK;24;116171,25
202312;2;ES;51626;CAIXA ECONÔMICA FEDERAL;110;216531,84
202312;2;ES;51884;INTER;2;9055,57
202312;2;ES;10069;ITAU;238;568374,64
202312;2;ES;30379;SANTANDER;138;537697,35
202312;2;ES;51011;VOTORANTIM;55;277112,48
202312;2;GO;49906;BB;106;817742,89
202312;2;GO;17351180;BCO TRIANGULO S.A.;38;52539,26
202312;2;GO;10045;BRADESCO;106;558285,59
202312;2;GO;49944;BTG PACTUAL;7;17057,53
202312;2;GO;52072;C6 BANK;41;198835,64
202312;2;GO;51626;CAIXA ECONÔMICA FEDERAL;333;608681,32
202312;2;GO;51884;INTER;3;21408,33
202312;2;GO;10069;ITAU;610;1539833,15
202312;2;GO;30379;SANTANDER;213;1300886,97
202312;2;GO;51011;VOTORANTIM;100;609357,79
202312;2;MA;49906;BB;139;1286745,75
202312;2;MA;7237373;BCO DO NORDESTE DO BRASIL S.A.;1;6214,71
202312;2;MA;17351180;BCO TRIANGULO S.A.;61;130330,31
202312;2;MA;10045;BRADESCO;87;906477,12
202312;2;MA;52072;C6 BANK;19;33370,96
202312;2;MA;51626;CAIXA ECONÔMICA FEDERAL;139;265154,28
202312;2;MA;10069;ITAU;181;574451,34
202312;2;MA;30379;SANTANDER;129;790680,85
202312;2;MA;51011;VOTORANTIM;54;222658,24
202312;2;MG;49906;BB;235;2663218,45
202312;2;MG;17351180;BCO TRIANGULO S.A.;215;223817,05
202312;2;MG;10045;BRADESCO;245;1704808,17
202312;2;MG;49944;BTG PACTUAL;22;44073,05
202312;2;MG;52072;C6 BANK;103;739801,70
202312;2;MG;51626;CAIXA ECONÔMICA FEDERAL;660;933659,49
202312;2;MG;51884;INTER;8;25584,02
202312;2;MG;10069;ITAU;1582;3910876,22
202312;2;MG;30379;SANTANDER;663;3526546,90
202312;2;MG;51011;VOTORANTIM;375;1470706,08
202312;2;MS;49906;BB;78;892985,51
202312;2;MS;17351180;BCO TRIANGULO S.A.;42;39930,20
202312;2;MS;10045;BRADESCO;73;707468,86
202312;2;MS;49944;BTG PACTUAL;1;4845,71
202312;2;MS;52072;C6 BANK;17;73149,74
202312;2;MS;51626;CAIXA ECONÔMICA FEDERAL;97;198933,59
202312;2;MS;51884;INTER;1;1685,53
202312;2;MS;10069;ITAU;185;468054,75
202312;2;MS;30379;SANTANDER;145;619562,56
202312;2;MS;51011;VOTORANTIM;115;594257,98
202312;2;MT;49906;BB;92;794457,92
202312;2;MT;4913711;BCO DO EST. DO PA S.A.;1;5475,22
202312;2;MT;17351180;BCO TRIANGULO S.A.;39;42802,10
202312;2;MT;10045;BRADESCO;62;652459,71
202312;2;MT;49944;BTG PACTUAL;3;25382,62
202312;2;MT;52072;C6 BANK;22;47529,93
202312;2;MT;51626;CAIXA ECONÔMICA FEDERAL;138;309510,33
202312;2;MT;10069;ITAU;165;380771,81
202312;2;MT;30379;SANTANDER;122;681689,13
202312;2;MT;51011;VOTORANTIM;96;630264,49
202312;2;PA;49906;BB;97;809664,44
202312;2;PA;4913711;BCO DO EST. DO PA S.A.;32;470867,03
202312;2;PA;17351180;BCO TRIANGULO S.A.;171;180881,09
202312;2;PA;10045;BRADESCO;122;819474,32
202312;2;PA;49944;BTG PACTUAL;5;64497,08
202312;2;PA;52072;C6 BANK;26;89578,70
202312;2;PA;51626;CAIXA ECONÔMICA FEDERAL;218;280622,26
202312;2;PA;51884;INTER;1;2379,15
202312;2;PA;10069;ITAU;347;832955,27
202312;2;PA;30379;SANTANDER;194;1150118,77
202312;2;PA;51011;VOTORANTIM;60;305049,06
202312;2;PB;49906;BB;53;505584,65
202312;2;PB;17351180;BCO TRIANGULO S.A.;74;75597,73
202312;2;PB;10045;BRADESCO;81;866596,74
202312;2;PB;49944;BTG PACTUAL;4;18389,30
202312;2;PB;52072;C6 BANK;15;179451,62
202312;2;PB;51626;CAIXA ECONÔMICA FEDERAL;114;164295,87
202312;2;PB;10069;ITAU;295;786026,62
202312;2;PB;30379;SANTANDER;108;846539,44
202312;2;PB;51011;VOTORANTIM;74;383313,66
202312;2;PE;49906;BB;83;499815,45
202312;2;PE;17351180;BCO TRIANGULO S.A.;133;107666,71
202312;2;PE;10045;BRADESCO;183;2175608,49
202312;2;PE;49944;BTG PACTUAL;11;31746,75
202312;2;PE;52072;C6 BANK;49;300949,21
202312;2;PE;51626;CAIXA ECONÔMICA FEDERAL;209;381849,72
202312;2;PE;51884;INTER;1;1069,77
202312;2;PE;10069;ITAU;817;2269715,67
202312;2;PE;30379;SANTANDER;293;1287468,11
202312;2;PE;51011;VOTORANTIM;81;255340,38
202312;2;PI;49906;BB;90;616206,26
202312;2;PI;17351180;BCO TRIANGULO S.A.;18;16320,87
202312;2;PI;10045;BRADESCO;29;316323,21
202312;2;PI;49944;BTG PACTUAL;4;7931,91
202312;2;PI;52072;C6 BANK;8;118581,65
202312;2;PI;51626;CAIXA ECONÔMICA FEDERAL;148;319302,29
202312;2;PI;10069;ITAU;135;347672,29
202312;2;PI;30379;SANTANDER;63;268691,52
202312;2;PI;51011;VOTORANTIM;38;192051,29
202312;2;PR;49906;BB;128;1184266,54
202312;2;PR;17351180;BCO TRIANGULO S.A.;105;194020,06
202312;2;PR;10045;BRADESCO;194;1425010,77
202312;2;PR;49944;BTG PACTUAL;6;15532,91
202312;2;PR;52072;C6 BANK;89;558702,61
202312;2;PR;51626;CAIXA ECONÔMICA FEDERAL;457;999025,30
202312;2;PR;10069;ITAU;1014;2460044,02
202312;2;PR;30379;SANTANDER;394;2672745,87
202312;2;PR;51011;VOTORANTIM;327;1810904,52
202312;2;RJ;49906;BB;153;1694781,28
202312;2;RJ;17351180;BCO TRIANGULO S.A.;163;272308,22
202312;2;RJ;10045;BRADESCO;488;4622739,50
202312;2;RJ;49944;BTG PACTUAL;27;63835,23
202312;2;RJ;52072;C6 BANK;182;1018288,41
202312;2;RJ;51626;CAIXA ECONÔMICA FEDERAL;514;961526,60
202312;2;RJ;51884;INTER;3;15827,33
202312;2;RJ;10069;ITAU;3066;6844241,36
202312;2;RJ;30379;SANTANDER;1010;5672344,60
202312;2;RJ;51011;VOTORANTIM;329;1453968,46
202312;2;RN;49906;BB;73;842611,23
202312;2;RN;17351180;BCO TRIANGULO S.A.;91;81511,21
202312;2;RN;10045;BRADESCO;39;143592,33
202312;2;RN;49944;BTG PACTUAL;3;4684,14
202312;2;RN;52072;C6 BANK;15;82291,93
202312;2;RN;51626;CAIXA ECONÔMICA FEDERAL;93;246827,63
202312;2;RN;10069;ITAU;272;661225,77
202312;2;RN;30379;SANTANDER;114;628238,39
202312;2;RN;51011;VOTORANTIM;71;375638,05
202312;2;RO;49906;BB;44;450447,53
202312;2;RO;17351180;BCO TRIANGULO S.A.;28;19594,11
202312;2;RO;10045;BRADESCO;16;130020,98
202312;2;RO;52072;C6 BANK;4;5215,34
202312;2;RO;51626;CAIXA ECONÔMICA FEDERAL;72;109170,75
202312;2;RO;10069;ITAU;51;119097,76
202312;2;RO;30379;SANTANDER;33;87063,51
202312;2;RO;51011;VOTORANTIM;23;92986,19
202312;2;RR;49906;BB;24;329197,03
202312;2;RR;17351180;BCO TRIANGULO S.A.;10;24027,09
202312;2;RR;10045;BRADESCO;6;32916,97
202312;2;RR;49944;BTG PACTUAL;1;3063,82
202312;2;RR;52072;C6 BANK;1;5889,64
202312;2;RR;51626;CAIXA ECONÔMICA FEDERAL;29;72888,39
202312;2;RR;10069;ITAU;24;58114,39
202312;2;RR;30379;SANTANDER;11;263370,18
202312;2;RR;51011;VOTORANTIM;8;140303,33
202312;2;RS;49906;BB;126;1138152,83
202312;2;RS;17351180;BCO TRIANGULO S.A.;127;155684,00
202312;2;RS;10045;BRADESCO;109;1039539,89
202312;2;RS;49944;BTG PACTUAL;14;48255,70
202312;2;RS;52072;C6 BANK;45;211784,54
202312;2;RS;51626;CAIXA ECONÔMICA FEDERAL;470;872556,38
202312;2;RS;51884;INTER;2;6371,26
202312;2;RS;10069;ITAU;787;1825750,85
202312;2;RS;30379;SANTANDER;383;1697194,67
202312;2;RS;51011;VOTORANTIM;219;1200341,13
202312;2;SC;49906;BB;106;780610,80
202312;2;SC;13009717;BCO DO EST. DE SE S.A.;1;3052,94
202312;2;SC;17351180;BCO TRIANGULO S.A.;78;101241,78
202312;2;SC;10045;BRADESCO;96;739987,73
202312;2;SC;49944;BTG PACTUAL;5;16456,59
202312;2;SC;52072;C6 BANK;45;306254,69
202312;2;SC;51626;CAIXA ECONÔMICA FEDERAL;287;564088,38
202312;2;SC;51884;INTER;1;3706,30
202312;2;SC;10069;ITAU;570;1473784,02
202312;2;SC;30379;SANTANDER;217;999485,44
202312;2;SC;51011;VOTORANTIM;229;1245850,88
202312;2;SE;49906;BB;26;143770,89
202312;2;SE;13009717;BCO DO EST. DE SE S.A.;53;354225,14
202312;2;SE;17351180;BCO TRIANGULO S.A.;21;20222,65
202312;2;SE;10045;BRADESCO;14;68153,00
202312;2;SE;49944;BTG PACTUAL;4;5391,61
202312;2;SE;52072;C6 BANK;8;17108,63
202312;2;SE;51626;CAIXA ECONÔMICA FEDERAL;64;65215,06
202312;2;SE;10069;ITAU;143;366029,26
202312;2;SE;30379;SANTANDER;38;231053,93
202312;2;SE;51011;VOTORANTIM;26;112882,51
202312;2;SP;49906;BB;574;6145413,01
202312;2;SP;17351180;BCO TRIANGULO S.A.;361;411959,32
202312;2;SP;10045;BRADESCO;1324;10181892,90
202312;2;SP;49944;BTG PACTUAL;76;254717,02
202312;2;SP;52072;C6 BANK;405;2394023,06
202312;2;SP;51626;CAIXA ECONÔMICA FEDERAL;1529;2631349,26
202312;2;SP;51884;INTER;11;82235,32
202312;2;SP;10069;ITAU;7077;17365425,75
202312;2;SP;30379;SANTANDER;2895;16941726,14
202312;2;SP;51011;VOTORANTIM;1529;7124136,44
202312;2;TO;49906;BB;41;478390,04
202312;2;TO;17351180;BCO TRIANGULO S.A.;11;7638,87
202312;2;TO;10045;BRADESCO;19;177902,14
202312;2;TO;52072;C6 BANK;4;14493,26
202312;2;TO;51626;CAIXA ECONÔMICA FEDERAL;57;99328,47
202312;2;TO;10069;ITAU;28;71469,68
202312;2;TO;30379;SANTANDER;30;109555,94
202312;2;TO;51011;VOTORANTIM;18;98361,43
202401;1;AC;49906;BB;71;94585,50
202401;1;AC;30290;BMG;1;1199,79
202401;1;AC;10045;BRADESCO;8;10109,87
202401;1;AC;49944;BTG PACTUAL;135;240814,54
202401;1;AC;52072;C6 BANK;3;4216,73
202401;1;AC;51626;CAIXA ECONÔMICA FEDERAL;54;56202,20
202401;1;AC;51884;INTER;31;45660,43
202401;1;AC;10069;ITAU;14;17988,08
202401;1;AC;52058;NUBANK;133;139228,45
202401;1;AC;30379;SANTANDER;24;36922,11
202401;1;AC;51011;VOTORANTIM;3;5382,22
202401;1;AL;49906;BB;93;135569,45
202401;1;AL;30290;BMG;9;17467,61
202401;1;AL;10045;BRADESCO;26;21816,50
202401;1;AL;49944;BTG PACTUAL;392;500516,48
202401;1;AL;52072;C6 BANK;19;19348,24
202401;1;AL;51626;CAIXA ECONÔMICA FEDERAL;189;220185,02
202401;1;AL;51884;INTER;110;124809,36
202401;1;AL;10069;ITAU;50;70836,98
202401;1;AL;52058;NUBANK;300;311716,77
202401;1;AL;30379;SANTANDER;69;80275,05
202401;1;AL;51011;VOTORANTIM;7;6005,38
202401;1;AM;51750;BANCO SICOOB;1;1005,98
202401;1;AM;30173;BANRISUL;1;2070,14
202401;1;AM;49906;BB;127;190192,04
202401;1;AM;30290;BMG;14;36211,89
202401;1;AM;10045;BRADESCO;114;157084,71
202401;1;AM;49944;BTG PACTUAL;850;1404938,95
202401;1;AM;52072;C6 BANK;55;69309,32
202401;1;AM;51626;CAIXA ECONÔMICA FEDERAL;329;406319,93
202401;1;AM;51884;INTER;248;329471,34
202401;1;AM;10069;ITAU;202;303005,95
202401;1;AM;52058;NUBANK;789;987178,44
202401;1;AM;30379;SANTANDER;179;254420,88
202401;1;AM;5203605;SICOOB AMAZÔNIA;3;9676,05
202401;1;AM;3632872;SICOOB CREDISUL;1;1696,98
202401;1;AM;51011;VOTORANTIM;8;12936,63
202401;1;AP;51750;BANCO SICOOB;1;419,76
202401;1;AP;49906;BB;46;61564,65
202401;1;AP;30290;BMG;7;6438,91
202401;1;AP;10045;BRADESCO;5;6769,52
202401;1;AP;49944;BTG PACTUAL;83;103736,14
202401;1;AP;52072;C6 BANK;12;15030,46
202401;1;AP;51626;CAIXA ECONÔMICA FEDERAL;38;36558,29
202401;1;AP;51884;INTER;21;23334,24
202401;1;AP;10069;ITAU;9;11080,38
202401;1;AP;52058;NUBANK;98;105973,41
202401;1;AP;30379;SANTANDER;25;34002,79
202401;1;AP;51011;VOTORANTIM;2;2010,54
202401;1;BA;51750;BANCO SICOOB;2;4245,67
202401;1;BA;30173;BANRISUL;12;24418,13
202401;1;BA;49906;BB;365;476465,78
202401;1;BA;30290;BMG;67;71561,06
202401;1;BA;10045;BRADESCO;194;234226,17
202401;1;BA;49944;BTG PACTUAL;1748;2476290,71
202401;1;BA;52072;C6 BANK;152;172485,51
202401;1;BA;51626;CAIXA ECONÔMICA FEDERAL;727;744936,45
202401;1;BA;32615247;CC SICOOB COOPEC LTDA.;1;327,86
202401;1;BA;4174720;CC SICOOB COOPEMAR;1;180,01
202401;1;BA;4321309;CC SICOOB CRED EXECUTIVO;2;5114,94
